Type	DBS1	DBS2	DBS3	DBS4	DBS5	DBS6	DBS7	DBS8	DBS9	DBS10	DBS11
AT>CC	0.000153187110231241	2.09120907451504e-18	0.00560685826232846	4.05529568144938e-18	1.36832395752501e-05	3.9053102827414e-05	0.00549334333501202	9.38668696522403e-05	0.00106553795011152	0.000488313234067604	0.00106748391231509
AT>CG	2.05281043340181e-06	2.09120907451504e-18	0.00901543288876602	5.48044244950159e-18	6.74525894554585e-18	1.11231059696234e-06	0.000974059281447813	0.000174605505786684	5.51924713484733e-18	0.00109028558296128	9.77590530225401e-06
AT>GA	0.00109345681377182	8.42501497646342e-05	0.00111766668004565	0.000187702257255657	0.000713070231386275	0.000990078663230212	0.0126364447322961	0.000106338691494146	0.00381318918101708	3.39293505740075e-05	0.00629253674627842
AT>GC	8.97459837718381e-05	2.93371057216138e-06	0.00324185086753574	1.01961719990728e-05	6.74525894554585e-18	1.05119463009627e-05	0.00815226191409931	0.000148349038751093	0.00108349645488868	0.00171751551292742	0.0023484646070932
AT>TA	0.00120692874727644	0.000229681955905968	0.00145111419784933	0.00262435563385225	0.000509427651792177	0.00134455127105338	0.0298360500623656	0.000206769677905284	0.00550727479832922	0.00123341187570523	0.0021574411701526
CC>AA	1.09515578514637e-05	0.727284326233902	0.0112435090653708	8.12319328954347e-18	1.35114789418037e-17	1.01610138019561e-17	1.58904099946497e-17	0.0500962866432893	1.08158266863557e-17	0.011552216903384	8.27178692707109e-18
CC>AG	1.27079397710382e-05	0.0729293398958306	1.37296975385716e-17	0.00630127708031729	0.0312694226938888	0.0754118614699389	0.000145896463446452	0.0203803790806033	0.0316560781064071	6.01221215482683e-05	0.00109390161811063
CC>AT	0.0193202011153181	0.100453636220152	0.00728539806326008	0.0182191620922617	0.00312694226938888	0.000536207716295994	0.00149763598622141	0.0378680591949274	0.0233823304195052	0.00885388886755708	0.038826754963803
CC>GA	0.000138444221895863	0.017780293610967	0.000785437651981349	0.00411961945398276	8.6988188234851e-05	0.0434597578276433	0.000530852192299138	0.00106372430169084	0.0131900325443362	0.00285854126295413	0.00107251876755085
CC>GG	0.000101456885001296	0.000452041362990685	8.96759523915715e-05	8.47133014480961e-05	1.53130094673776e-05	0.0221583553994464	0.00360346686825576	7.36323373234699e-05	0.00366922723506081	6.24831585796168e-18	0.0038826754963803
CC>GT	0.00714950757850276	0.00110498999842168	1.41007704450195e-17	9.27204491192175e-05	3.19128264530223e-05	0.00421131174442516	0.000286519560744237	0.000301103665126332	0.0214637802312381	0.000910685712091575	0.0782162165212845
CC>TA	0.010744924684455	0.0160725817952243	0.0257277215137198	0.000197277551317485	0.00163424554819912	0.00271776513739065	1.58904099946497e-17	0.000941442027207222	0.000823777487087182	0.0201531375175822	0.0661742954165687
CC>TG	0.00263457287936157	0.000238075117841761	3.58703809566287e-05	9.6317863290301e-06	0.00618954416286439	0.00841038130354676	0.000414838137028466	0.00553557393092514	0.0185859549488374	6.24831585796168e-18	0.0363508459516185
CC>TT	0.886456286467538	4.18891663038035e-18	1.37296975385716e-17	8.12319328954347e-18	1.35114789418037e-17	1.01610138019561e-17	1.58904099946497e-17	0.00575910066922854	1.08158266863557e-17	0.0173704867306357	0.373637178202395
CG>AT	1.24762664321281e-06	0.00231345360488552	0.000703483026420276	0.000673944350740517	0.00422624558169146	0.0184853461245927	0.00021860272155406	0.00084787869621665	0.000525889607942351	1.25129660849839e-17	0.00410185854948715
CG>GC	1.12141565608846e-05	0.000742316852350226	2.74952873002291e-17	1.18521247888849e-05	0.000255636318112069	0.0014464660760623	0.000658272285517056	2.97547492771683e-17	2.8815868928348e-05	3.20845284230356e-05	0.000374125560008165
CG>GT	3.51735537887526e-06	0.00257497444717696	2.74952873002291e-17	1.62676222592538e-17	0.0166988240057077	0.00789427248291627	7.28675738513535e-05	0.00318612801994457	0.000238691447623148	1.72243257849981e-05	0.00265944675186528
CG>TA	0.000736575596987994	8.38878394119362e-18	0.2425034798822	1.62676222592538e-17	2.70582796388782e-17	2.03485905615543e-17	3.18223607544074e-17	0.00133238080834045	2.16599281444749e-17	0.604540061865618	1.6632811041327e-17
CG>TC	2.60698104551932e-05	0.00432515239174252	0.00178843220096986	1.62676222592538e-17	7.67939745941499e-05	0.0218440893859577	0.000171432408046421	0.0023830131058263	0.000319375880622523	0.00447494738531814	0.00154383137714214
CG>TT	0.000256560039400312	0.0111850452549248	0.017760469364202	0.00083894451937009	0.00572089340936284	0.0458456196989235	0.000110181403939486	0.000866310841786576	0.00019906962784667	0.0131208834656309	0.00157538413521511
CT>AA	2.18044196996243e-05	0.00245677521327948	9.70666280884582e-05	6.18901470737647e-18	0.456871675148728	0.00417860856718528	1.21068128822842e-17	0.0206368072286422	8.24051675841047e-18	0.00252482943837281	0.00377276195317452
CT>AC	0.000329821366575544	3.19151172566213e-18	0.027423678421108	6.18901470737647e-18	0.204905965892885	0.00181881399687752	1.35264170476848e-17	0.0140250146214073	8.24051675841047e-18	0.00835185310403219	0.00201499786135457
CT>AG	2.24341502324654e-18	0.00044926076330064	0.107432967010527	0.000320944619825379	0.026176982245646	0.0368426425008523	0.00168745400792899	0.0204364498769078	0.000531705183303203	0.0170249313274502	0.000425293165630583
CT>GA	7.02149544117864e-05	1.38528446605478e-05	1.6209184496325e-05	0.000595029556866337	0.0157846222529926	0.00684620242927231	0.00250439602764064	0.00557995224580278	0.00259457512127336	4.76055626929835e-18	0.0099463724220056
CT>GC	0.000198365117844957	0.000102556971520078	2.53504106366943e-05	6.38352659817973e-05	0.004754994902299	0.00166957797662091	0.0208922877172161	0.000237423461805253	0.00284124247435217	4.76055626929835e-18	0.00523899443952189
CT>GG	8.50136219335533e-06	6.87284779291268e-05	5.64494274028993e-05	0.000818718231290087	0.00055883445243514	0.00635185811217226	0.00535699685056822	0.000306546748153618	0.00950126100747987	4.76055626929835e-18	0.003446932511764
CT>TA	0.00614774432686156	0.0025868848040139	0.000173400578332779	6.18901470737647e-18	0.0032745738090059	8.24529011917808e-05	1.21068128822842e-17	0.0109194756695243	8.24051675841047e-18	0.00258907446224998	0.0357554939653131
CT>TC	0.00826521324353986	2.93894604953059e-05	0.00597478079690121	6.18901470737647e-18	0.00023235748285461	7.74161855081201e-18	0.0846405502389777	0.0178318043043608	2.74074836754229e-05	0.00176673815662219	0.00256376323636178
CT>TG	0.00176324549195518	0.00029848670815545	0.0491929901574515	2.72316647124565e-05	0.000856879493733881	0.0104465214179632	1.21068128822842e-17	0.000967726008877107	8.64249318565001e-18	0.0293599759118671	0.00126901992970415
GC>AA	0.00171030606617527	0.00534658021553106	2.79922916940638e-05	0.398794631920236	0.000179313068854551	1.06459336228293e-17	1.66487570374147e-17	0.017771209333677	1.13319965136552e-17	0.00360455488944822	0.00117912191877436
GC>AG	0.000115824524734655	0.000342054836623542	0.000676480382606544	0.0137389614045692	0.003586261377091	0.00469447193488617	0.000134442396430451	0.0117372638389866	0.155783544090161	6.54650777715962e-18	0.00387931111276765
GC>AT	5.27163958371747e-05	0.00100301002862226	0.00517079832682013	0.0112343365821433	0.00211670314362138	0.00241136809770109	0.00064458683220079	0.00759064832779533	0.158296181898066	0.00684688735128031	0.0320721161906626
GC>CA	6.2350398361833e-05	0.00111562500560294	0.000307137644976535	0.014468463780033	0.00617484101769804	0.0111461642388417	0.00123392336449866	0.00665387140167903	0.0344231379683095	9.27642802431527e-05	0.0024879472486139
GC>CG	5.57473179797638e-06	7.04106725234307e-05	1.43849276761161e-17	1.19516805846827e-06	0.000435474595789622	1.15950891506478e-17	0.0048804431580917	0.000333382376647272	0.00314079725988226	6.54650777715962e-18	0.00476365255184843
GC>TA	8.95204504257568e-07	0.000774622645399775	0.00548182379008752	0.0215203200761835	0.000299304520945188	0.00106331071967777	1.14920623798084e-05	0.0117923683640523	0.0175884646553407	0.00248254883317389	0.000286526626262171
TA>AT	0.000226780449555262	0.00120072223547486	0.000779561155686435	0.0153336846808078	0.00104592222990295	0.00456020081839603	0.0426329189555059	0.00554365878272609	0.00807846927356056	0.00381173152572012	0.0010908400138975
TA>CG	3.39047998840045e-06	8.25223645471813e-06	0.00179567879999497	0.000196210636211653	4.41300876680979e-06	0.000137817037568795	0.00233029395724539	1.19445843875232e-05	0.000703608614148823	0.00150636697795286	0.000285672900500511
TA>CT	0.000315247278391672	0.000122255354884713	0.000184944163831817	0.00439834639528435	0.0012696489100961	0.0138881261797125	0.022233296444538	0.00234319598032752	0.00740092023771358	0.00059375048766025	0.00165338082823926
TA>GC	9.02631096249655e-06	3.58906791840121e-05	0.00106988048263173	3.54087060721287e-05	2.91963317652054e-05	0.000140477598139621	0.00115368651653788	0.00045092234840937	0.000301769916734939	2.71585871207559e-18	0.000498949244024863
TA>GG	3.15696348588811e-05	3.44498125014423e-05	0.00293545097244687	0.00111976249971689	0.000911686221787066	0.000116000440888021	0.00329297277236972	0.000124017933592945	0.00169387258961754	0.00314834363518614	0.000183437222067965
TA>GT	0.000516430726710005	0.000567614147679023	0.000194621474729993	0.00406544403050366	0.00106829489792227	3.3257007135327e-05	0.0200940101887062	8.74412158512469e-05	0.00405487038376136	0.00132311065460093	0.00130607302112391
TC>AA	8.66958405404704e-06	0.00112133503489264	0.00522771692333487	0.338586536171503	0.0400218059558123	0.0431644442968925	0.0265231114907425	0.039274802735205	0.003406287300105	0.00490759019555088	0.00018800675817943
TC>AG	2.45770777311976e-06	0.000154666901364502	5.84666337145284e-06	0.00167059847662456	0.014760517543109	0.00780352835760413	5.41287989606991e-06	0.0117419513332056	0.0431093812777515	0.000175920230554799	0.0410669139986405
TC>AT	0.00195662172228951	3.22480489344987e-18	0.0010664923413725	0.00751322630396396	0.000740997793439297	0.000559818338697686	0.00309887374050002	0.0187263879020951	0.0478172580339942	0.00200588011961008	0.0732966439722571
TC>CA	3.51555610265027e-06	0.000527414133652951	0.0623707574641956	0.0755789471242986	0.00141661342863395	0.0111209703647015	0.00366722612958737	0.0178153744365877	0.0450479187656161	0.0163586339851696	0.000244322146574191
TC>CG	2.62473645672983e-05	3.00827123153956e-06	0.000110458135356438	0.00035734726772718	1.05007708695943e-17	0.000812396309692604	0.00220574855764848	0.0110333853044777	0.00719105096688832	0.00054658610379019	0.00280710551383112
TC>CT	0.00151121189932929	0.0025906705978554	0.0184731709130595	7.39708844195263e-06	0.00104017069934661	0.00884965353597859	0.0124360915612206	0.00886719773093802	0.0474480127982105	0.0170077861274382	0.0174144508728412
TC>GA	5.10630547036531e-05	0.000684401038537921	0.0740831287131972	0.0325186013631734	2.43697135275491e-05	0.00691762054889062	1.2233108565118e-17	0.00972759933725049	0.0159698564476467	0.0284328638313662	0.000203601788811825
TC>GG	0.000326898995065443	7.63281158233815e-06	0.000168543878949048	9.29102896090669e-06	3.44742288926304e-05	0.00142310722463554	0.000955373301656338	0.00193337302124334	0.00344321182368336	4.81021737421058e-18	0.00635064302974757
TC>GT	0.00405641088767338	6.6274767234689e-05	0.0413265782281845	6.25357718522565e-18	3.82386561855039e-05	7.82237745991718e-18	1.2233108565118e-17	0.000279377462755581	8.44648476855302e-18	0.0297960833301303	0.013169136978467
TG>AA	0.00104438379528109	0.00219395085035592	6.09654768098959e-05	0.00653315265844887	0.0170905333400906	0.0230339622345224	0.0293119446928076	0.00839201377686538	0.0139791186168129	0.000883492023567157	0.00650194487301596
TG>AC	0.000180670773344246	0.00016306391455348	7.33776098131083e-05	0.000101036961166051	0.00138623214869624	0.00912325563014418	0.00339811040244051	0.00373517376195743	0.00643216407241963	0.000128790738646761	0.000719116763733311
TG>AT	0.00183720069096892	0.00317974633379286	0.000874325251255694	5.9937180352742e-18	0.0193692711187693	0.199627672699194	0.00167311542715583	0.00797483852552988	0.000660026739755853	0.0015554437034633	0.00871908316304827
TG>CA	0.000212688378747024	0.000106732744071369	0.0145112437316967	0.000688421328622922	0.000451949659437952	0.0102975360577865	0.0309980300069956	0.00490908551571547	0.0201723990166667	0.0181675824564514	0.0465848157568576
TG>CC	7.85193656306218e-05	4.40272569294396e-05	0.000441725909820204	0.000102749452033272	0.000480433881671437	0.00712697890315221	0.00136183813838264	0.00121271875388228	0.0104401012454679	0.000118213721463211	0.00259911717146104
TG>CT	0.00141029928559855	0.00227548280763266	0.00553982700952199	7.02977500994302e-05	0.000311427496419429	0.248405475078183	1.1724777877123e-17	0.0189184125605636	0.000856442203865503	0.00269402849439843	0.00463356990950563
TG>GA	0.00031026584283168	0.0010895634290619	0.000477319526520593	0.0067215266538432	0.00310478022344979	0.00672049721666064	0.010700156801578	0.000262917425841678	0.0054677818387281	1.25679851239835e-05	0.00607014265922691
TG>GC	6.77705981025465e-05	0.00020160629435703	0.000454503105558805	0.000517172241900802	0.000277246429739248	0.00505843876522843	0.0050323161684997	0.00343441951099463	0.00345938948048979	4.61033513706522e-18	0.00508197990074811
TG>GT	0.00144841548250661	0.00474367751428306	0.00940036543625641	2.76567275056224e-05	0.0785215059569719	0.0247502182441534	0.0112967716050599	0.00762557552441178	0.00295507950507312	0.00135012513460615	0.0043512376927974
TT>AA	0.002873690002005	0.00219351429126786	0.00201786170807486	1.05827561355662e-05	0.00320757063254167	0.000119705414298672	0.209282093351918	0.00238485029641824	0.000207159615894709	0.00619455774602328	0.00271974329664979
TT>AC	0.000376877377312131	0.000175582930507521	0.00152279625795711	3.88034391637426e-07	0.000629779111999035	7.93901193276163e-05	0.0356224839747946	7.52760009763302e-18	0.00404599132509902	3.16563261365743e-18	0.000592983863420498
TT>AG	0.000218798255161765	0.000109421246548165	0.0143506314021472	4.11551627494239e-18	0.000582187108711323	0.00131489885136364	0.0480012971560357	0.00972592578986205	0.000557690696162297	0.00297338771809118	0.000724124525523109
TT>CA	0.000379494581321243	2.12226324700395e-18	0.000434905597951537	4.11551627494239e-18	6.8454251304243e-18	5.14795305015013e-18	0.0870079171084358	0.00419014200124882	5.48578103087749e-18	0.000551102033956555	0.00115175711933597
TT>CC	0.00283704914587743	1.51662937076061e-06	0.00511358743412758	4.11551627494239e-18	0.000503953678649331	5.14795305015013e-18	0.0315258983176932	0.000195850834398593	0.00313473201764427	0.00123036733162394	0.00228070716700192
TT>CG	4.38643391927174e-05	7.73582766294001e-06	0.019927951030056	4.26249899904747e-18	6.8454251304243e-18	6.94663544116646e-06	0.00237780080531754	7.72744788783565e-05	1.20286228584025e-05	0.00366546934212965	5.67896084583477e-18
TT>GA	0.000973599891389667	2.43780358588702e-05	0.00770798105879527	4.11551627494239e-18	1.94931629904463e-05	5.14795305015013e-18	0.0388285075325261	0.00241815826145201	5.57083189957327e-18	0.00371246253882362	0.00040311499176759
TT>GC	0.000554847249931746	7.83761486903139e-07	0.0416732309276329	4.11551627494239e-18	3.69001011792395e-05	2.53676240664024e-07	0.0032683629046874	0.000190521559993189	2.16272208969256e-05	0.0110220406791311	3.29562185631777e-06
TT>GG	0.00084273969093407	2.12226324700395e-18	0.107159736671056	4.11551627494239e-18	6.8454251304243e-18	5.14795305015013e-18	8.05068137830358e-18	0.000358393703763412	5.47970596882779e-18	0.0361847614543568	4.18509765144852e-18
