Type	DBS1	DBS2	DBS3	DBS4	DBS5	DBS6	DBS7	DBS8	DBS9	DBS10	DBS11
AT>GC	0.000161328007854981	5.43237921518987e-06	0.00496044881891796	1.63942872154753e-05	9.49508801634113e-18	1.5765207396776e-05	0.00904480700256279	0.000202168875197118	0.00167760173722586	0.00384119330682715	0.00385613192999879
AT>TA	0.00216958355391181	0.000425304218898626	0.00222039137608708	0.0042196659708013	0.000717105218757954	0.0020164800158667	0.0331026305798853	0.000281784051712797	0.00852703645440767	0.00275850401691263	0.0035424752658362
CC>AA	1.05895423069831e-05	0.724408572141576	0.00925414616350528	7.02568563477051e-18	1.02308047550685e-17	8.19709815817855e-18	9.48337278310892e-18	0.0367232943043257	9.00798452987994e-18	0.0138975219714012	7.3059003305131e-18
CC>AG	1.22878651298012e-05	0.07264097007939	1.13004425098909e-17	0.00544992471382913	0.0236770052903013	0.0608362947643131	8.70707899334116e-05	0.0149399228797126	0.0263648327703803	7.23279793110149e-05	0.000966168043708671
CC>AT	0.0186815510509985	0.10005643261624	0.00599636093542861	0.0157576092094138	0.00236770052903013	0.000432569758226773	0.00089378690389478	0.0277593405764981	0.0194740242053946	0.0106513854525337	0.034293001551388
CC>GA	0.00013386779897507	0.0177099885730744	0.000646466756196463	0.00356302628620505	6.58668953754884e-05	0.0350598776644986	0.000316811789878196	0.000779767587721771	0.0109853469876584	0.00343887587467518	0.000947282042854283
CC>GG	9.8103118353372e-05	0.000450253946773078	7.3809196573612e-05	7.32678644768925e-05	1.15949120557443e-05	0.0178755995979557	0.00215054360678909	5.39764955654131e-05	0.00305592379838499	7.51683487650238e-18	0.0034293001551388
CC>GT	0.00691317290229464	0.00110062075877864	1.16058598750231e-17	8.01931831740234e-05	2.41641864691141e-05	0.00339735152579931	0.000170994442881278	0.00022072531222285	0.0178761555526442	0.00109557107511775	0.06908300312526
CC>TA	0.0103897396219457	0.0160090292185983	0.0211756039824984	0.000170623793987284	0.00123744019418447	0.00219247685676583	9.48337278310892e-18	0.000690128050443495	0.000686084852774669	0.0242445821252911	0.0584472026441048
CC>TG	0.00254748423422708	0.000237133745300488	2.95236786294448e-05	8.33045582408504e-06	0.00468668294017898	0.00678482702972128	0.000247574776196206	0.00405787582732837	0.0154793525735188	7.51683487650238e-18	0.0321062014524589
CC>TT	0.857153518810521	4.1723532400972e-18	1.13004425098909e-17	7.02568563477051e-18	1.02308047550685e-17	8.19709815817855e-18	9.48337278310892e-18	0.0042217330460091	9.00798452987994e-18	0.020897003840209	0.330008014929299
CG>AT	5.85001494887333e-07	0.00111740650215281	0.000280775462092926	0.000282655220079094	0.00155178905660776	0.00723138906846958	6.32636626147021e-05	0.000301398348567676	0.000212389747286748	7.29967205331193e-18	0.00175681540602967
CG>GC	5.25822239185629e-06	0.00035854173851686	1.09739705254629e-17	4.9708331807013e-06	9.38643136679814e-05	0.000565851399256903	0.000190504104813998	1.05770227913501e-17	1.16377943718766e-05	1.87171078290049e-05	0.000160237009560947
CG>GT	1.64925794578518e-06	0.00124372201978749	1.09739705254629e-17	6.82271220880571e-18	0.00613145919927943	0.00308820594170717	2.10878875382341e-05	0.00113258385641891	9.63997300470447e-05	1.00481315713606e-05	0.0011390341643489
CG>TA	0.000345374016882073	4.05181314258891e-18	0.0967884427425966	6.82271220880571e-18	9.93523481364722e-18	7.96028239632593e-18	9.2093962968906e-18	0.000473625976320633	8.74774210286059e-18	0.352669715935988	7.12378994313128e-18
CG>TC	1.22239118334667e-05	0.00208906433011178	0.000713802407151734	6.82271220880571e-18	2.81971426139702e-05	0.00854531519894747	4.9612566333913e-05	0.000847097843024057	0.000128985554288299	0.00261054398667701	0.00066121898523644
CG>TT	0.000120298814869037	0.00540241752345187	0.00708859177185309	0.000351857015339838	0.00210059250345684	0.0179346121459391	3.18865159394554e-05	0.000307950486580016	8.03977627857144e-05	0.00765431199112466	0.000674732949898207
CT>AA	2.85395782674817e-05	0.00331242843908488	0.000108144927481949	7.2457804559871e-18	0.468277047998629	0.00456306352570946	9.78045997797268e-18	0.0204776603559418	9.2901791579478e-18	0.00411155221668938	0.00451061269794165
CT>AC	0.000431699757908837	4.30306124329718e-18	0.0305535668905314	7.2457804559871e-18	0.210021251141016	0.00198615488284229	1.09272838249474e-17	0.0139168565525818	9.2901791579478e-18	0.0136005544063517	0.00240907723640066
CT>AG	2.9363826015279e-18	0.000605730683408979	0.119694385756721	0.000375745472217617	0.0268304660548571	0.0402323681396258	0.00136320570489442	0.0202788481194764	0.000599432845889757	0.0277242070591015	0.000508469067767968
CT>GA	9.19036238793993e-05	1.86775559960861e-05	1.80591529387334e-05	0.000696630035268474	0.0161786705424419	0.00747609068721147	0.00202317037154966	0.00553692078556292	0.00292506749540706	7.75231601162044e-18	0.0118916152945735
CT>GC	0.00025963804055615	0.0001382758289213	2.82436752355771e-05	7.47350498460384e-05	0.00487369889011449	0.00182318832835267	0.0168777849177405	0.000235592500211564	0.00320315489813943	7.75231601162044e-18	0.0062636008146417
CT>GG	1.11273445952636e-05	9.26654435606921e-05	6.28920500598911e-05	0.000958513243177722	0.000572785230384589	0.00693626397546459	0.004327637158395	0.000304182721792146	0.0107115147719132	7.75231601162044e-18	0.00412105978311942
CT>TA	0.00804671863787118	0.00348785299816413	0.000193190938414357	7.2457804559871e-18	0.00335632047277987	9.00390213555169e-05	9.78045997797268e-18	0.0108352668873673	9.2901791579478e-18	0.00421617186596901	0.0427483067054924
CT>TC	0.0108182516898396	3.9625312168492e-05	0.00665668776927729	7.2457804559871e-18	0.000238158069475698	8.45389001414921e-18	0.0683766671026409	0.0176942890454254	3.08986003035958e-05	0.00287704035518977	0.00306516635610125
CT>TG	0.00230789369383245	0.000402444576711246	0.0548074292675512	3.18814340063433e-05	0.000878270686589703	0.0114076588142737	9.78045997797268e-18	0.000960263102128147	9.7433586290672e-18	0.04781117972079	0.00151720608930765
GC>AA	0.00148717387126047	0.00478896939919094	2.07185595344865e-05	0.31016861593849	0.000122097135072283	7.72313223318137e-18	8.93503293570149e-18	0.0117149301333664	8.48713219437326e-18	0.00389951235186529	0.000936525784971219
GC>AG	0.000100713673560044	0.000306380916286822	0.000500698522083424	0.0106856870734907	0.00244194270144566	0.00340562216547517	7.21523677329878e-05	0.00773730269273498	0.116674544578967	7.08220258022594e-18	0.00308116983255531
GC>AT	4.58388402091042e-05	0.000898403117604127	0.00382717835845375	0.00873767686363308	0.00144129700799612	0.00174933597570856	0.000345936009678709	0.0050038189949495	0.118556392072176	0.00740716194288139	0.0254735013512172
GC>CA	5.42159588510145e-05	0.00099927314235087	0.000227328639336727	0.0112530686880123	0.00420454795963201	0.00808602639835495	0.000662220361384957	0.00438628779412088	0.0257813106569654	0.000100355097290651	0.00197606940628927
GC>CG	4.84743382088064e-06	6.30673332295028e-05	1.06470375385555e-17	9.29560211791268e-07	0.000296521613746973	8.41170064915176e-18	0.00261922978756737	0.000219768456765477	0.00235230936651143	7.08220258022594e-18	0.00378356417128373
GC>TA	7.78413159197726e-07	0.000693834936575695	0.00405738457550361	0.016737757628388	0.000203801232977796	0.000771382725458718	6.16754485827183e-06	0.0077736280574896	0.0131729324524641	0.00268569355606409	0.000227575765748006
TA>AT	0.000474676334117201	0.00258888396449676	0.00138891398453258	0.0287077485747461	0.0017143400896571	0.00796338554164756	0.055076136568923	0.00879677064271144	0.0145642347152692	0.00992624564565336	0.00208557659383396
TA>CG	7.09664618333636e-06	1.77926934287232e-05	0.00319929152299229	0.000367345861696587	7.23323171518425e-06	0.000240667077629722	0.0030104339880863	1.89538666425432e-05	0.00126849786229764	0.00392277592342649	0.000546177906187907
TA>CT	0.000659847102079752	0.000263595458203307	0.000329507869433936	0.00823459103854562	0.0020810438521506	0.0242525510661612	0.0287225013289544	0.00371822264279556	0.0133427182552789	0.00154620364864986	0.00316109815567659
TA>GC	1.88930580510014e-05	7.7384095229685e-05	0.00190616470980679	6.6292235195631e-05	4.78548410054015e-05	0.000245313160209447	0.00149041158098698	0.000715531137845291	0.000544044638718766	7.07245002252805e-18	0.000953940863547373
TA>GG	6.60787055216618e-05	7.42774344722889e-05	0.00522997955555027	0.00209642111302423	0.00149431783216101	0.000202569200475983	0.00425408868480391	0.00019679373499674	0.0030537911499758	0.00819869712463104	0.000350713552774769
TA>GT	0.00108094610739561	0.00122383605594392	0.00034674956027641	0.00761133070764652	0.00175101046590645	5.80760322465546e-05	0.0259588242251375	0.000138753186426273	0.00731030619901899	0.00344555257507777	0.00249708049575635
TC>AA	1.13382328248062e-05	0.00151063855657755	0.00581958966804846	0.396075000650734	0.0409873094844366	0.0470971979606543	0.0214090803359988	0.0389399985831632	0.00383702835514081	0.00798520639622743	0.000224591691596357
TC>AG	3.21423297510562e-06	0.000208363938838282	6.50861212419263e-06	0.00195424868394954	0.0151166067157947	0.00851451526450256	4.36920006857119e-06	0.0116418552465127	0.0485607653618091	0.000286242186954713	0.0490582773348725
TC>AT	0.00255890392192875	4.34438812477819e-18	0.0011872386936638	0.00878889381391208	0.000758873947880163	0.000610823921149097	0.00250136703925701	0.018566751901766	0.0538639752835485	0.00326379467782311	0.0875597101799622
TC>CA	4.59770542070125e-06	0.000710521031438543	0.0694322628883741	0.0884114645252035	0.0014507884297709	0.0121342125750157	0.00296013304645698	0.0176635045119503	0.0507444400354665	0.0266173546540914	0.000291865700599874
TC>CG	3.43267599283125e-05	4.05267861040459e-06	0.000122964007558036	0.00041802110886621	1.07540960528472e-17	0.000886414511835894	0.00178044902794276	0.0109393294988783	0.00810039319418615	0.000889357643600991	0.00335335060263685
TC>CT	0.00197638920799375	0.00349009597554124	0.0205646702295337	8.65303695353055e-06	0.00106526423164996	0.0096559539050337	0.0100382371575423	0.0087916079275389	0.0534480372504709	0.0276735988863967	0.0208031935533952
TC>GA	6.67811511332624e-05	0.000922010429359398	0.0824706878277177	0.0380399209068251	2.49576191415134e-05	0.00754789155089961	9.87439215497087e-18	0.00964467490680922	0.0179893199306059	0.0462634973749685	0.000243221417166562
TC>GG	0.000427524191834437	1.02827603816692e-05	0.000187626114980797	1.08685488305214e-05	3.53059002489701e-05	0.00155276788036218	0.000771163812102815	0.00191689168283097	0.00387862215844857	7.82676976138165e-18	0.00758643824608892
TC>GT	0.00530504471619375	8.92839477922039e-05	0.0460054993794723	7.31536940515868e-18	3.91611422301795e-05	8.53508172649411e-18	9.87439215497087e-18	0.000276995866210129	9.51458250664996e-18	0.0484816102628094	0.015731768259284
TG>AA	0.00139167382795794	0.00301149602254064	6.91503690303379e-05	0.00778683154391266	0.0178335815032023	0.0256075360026531	0.0241072904028573	0.00847770564213926	0.0160444099212287	0.00146470685724277	0.00791395787682431
TG>AC	0.0002407494140336	0.000223827407080723	8.32288872760354e-05	0.000120425441963525	0.0014465016108153	0.0101425926912469	0.00279473897590646	0.00377331407193481	0.00738245950172991	0.000213517126372714	0.000875285762621948
TG>AT	0.00244812695283111	0.0043646344380741	0.000991707388189577	7.14388215037858e-18	0.020211392370296	0.221931978689661	0.00137603560264097	0.00805627056397511	0.00075753986083776	0.0025787092557091	0.0106125871911438
TG>CA	0.000283413867153478	0.000146505211907383	0.0164594441254846	0.000820525892700627	0.000471599155306906	0.0114480749188332	0.0254939929481543	0.00495921278025719	0.0231526927977225	0.0301193241066824	0.0567015372783965
TG>CC	0.00010462949217494	6.04333999117952e-05	0.000501029619920412	0.000122466551149347	0.000501321791145576	0.00792327290435031	0.00112002897889381	0.00122510197140741	0.0119825339918037	0.000195981903433892	0.00316356170555046
TG>CT	0.00187926757789941	0.003123409726081	0.00628357395230765	8.37875320780117e-05	0.000324967485169464	0.276159701989397	9.64291616114287e-18	0.0191115907539556	0.000982973974920847	0.00446632443088817	0.00563983205015066
TG>GA	0.000413438867137869	0.0014955740382212	0.00054140184136028	0.00801135355435313	0.00323976730641509	0.00747137521018584	0.0088002276913085	0.000265602107401126	0.0062755983109616	2.08359707861295e-05	0.00738838213021529
TG>GC	9.03064257704092e-05	0.000276732066936166	0.00051552221223216	0.000616414974118381	0.00028930032216306	0.00562361574960224	0.00413877375057903	0.00346948878302578	0.00397048372101293	7.64329423392179e-18	0.00618562224855233
TG>GT	0.0019300585935183	0.00651134275143922	0.0106624072007856	3.29639133510326e-05	0.0819353994619351	0.0275155484891253	0.00929090705349055	0.00770344119620978	0.00339166640106986	0.0022383196339555	0.00529618636967553
TT>AA	0.00499805255373872	0.00392988131112614	0.00298734576738444	1.64634302410339e-05	0.00436860471082207	0.000173698673446535	0.224656714802013	0.00314453790014722	0.000310336331853081	0.0134042325494909	0.00432077779592074
TT>AC	0.000655482302129668	0.000314572865971814	0.00225442553252924	6.0365910883791e-07	0.00085773824200287	0.000115199120213246	0.038239440817364	9.92549672392839e-18	0.00606111428193994	6.85002504770539e-18	0.00094205637479194
TT>AG	0.000380543892069723	0.000196038162852	0.0212454093394731	6.40244509373541e-18	0.000792919513569941	0.00190798542853188	0.0515276465013979	0.0128240931123322	0.00083545088751064	0.00643403162375566	0.00115039576537093
TT>CA	0.000660034262561124	3.80222855392019e-18	0.000643856510113291	6.40244509373541e-18	9.32324176090076e-18	7.46994295132764e-18	0.0933998341964115	0.00552490038880615	8.21799729217983e-18	0.00119251448198919	0.00182976334334588
TT>CC	0.00493432510769834	2.71718011766958e-06	0.00757041660306118	6.40244509373541e-18	0.000686368179159647	7.46994295132764e-18	0.0338419051233671	0.000258238587330525	0.00469599845267419	0.00266235791327821	0.00362329374919978
TT>CG	7.6290856831203e-05	1.38594422109321e-05	0.0295023588207532	6.63110384708311e-18	9.32324176090076e-18	1.0079923018659e-05	0.00255248267455905	0.000101890054865105	1.80195289463079e-05	0.00793160794997466	9.02200143550746e-18
TT>GA	0.00169332928050164	4.36754790726084e-05	0.0114112897325555	6.40244509373541e-18	2.65490408238984e-05	7.46994295132764e-18	0.0416809904909268	0.00318845602724424	8.3454081029113e-18	0.00803329523138459	0.000640417170171061
TT>GC	0.000965015611468676	1.40418032926549e-06	0.0616951843264177	6.40244509373541e-18	5.02567127301889e-05	3.68097188806386e-07	0.00350846869499314	0.000251211686995002	3.23987490145739e-05	0.023850289639784	5.23565946759368e-06
TT>GG	0.00146573125892884	3.80222855392019e-18	0.158644759696503	6.40244509373541e-18	9.32324176090076e-18	7.46994295132764e-18	8.64211362472424e-18	0.000472559047564023	8.20889651998473e-18	0.0782992066856472	6.64874402978159e-18
