Type	DBS1	DBS2	DBS3	DBS4	DBS5	DBS6	DBS7	DBS8	DBS9	DBS10	DBS11	DBS12	DBS13	DBS14	DBS15	DBS16	DBS17	DBS18	DBS19	DBS20
AT>CC	0.000153647114058273	2.0993513240961e-18	0.00542528931972551	3.85120458692948e-18	1.29288536150535e-05	3.6928088681341e-05	0.00540296540737882	8.82358996126586e-05	0.00101358550938653	0.000472161606434276	0.00104743408378962	0.00122508193719124	0.000604815105751948	0.000334621654127959	0.0058566120134809	0.00136814837754456	0.0041040979588893	0.00104338486010467	0.00129443119451568	0.000927967941041606
AT>CG	2.05844805353488e-06	2.0993513240961e-18	0.00872348291903564	5.20462791319328e-18	6.37337854263201e-18	1.05178593740282e-06	0.000958034257449302	0.000164131031951983	5.25189186321735e-18	0.00105422304449351	9.59294744268784e-06	0.000476211951856326	1.39799469697999e-06	3.94959115314169e-08	1.75462556275049e-07	0.00238863259312743	0.000824501084124355	0.000426131269154607	0.000188287485847071	0.0011677890873165
AT>GA	0.00109673853693337	8.45963067376047e-05	0.00108147291313477	0.000178335530118609	0.000673701317285296	0.000936406175878459	0.012428547371605	9.99594124832854e-05	0.00362726924184776	3.28056768920327e-05	0.00617434956012975	0.00225219444585706	0.00128020314379925	0.0037992897781377	0.00458536356801103	0.00311003404395728	0.00827252075322179	0.0015147784247894	0.0064415084312935	0.00635863183928512
AT>GC	9.00152093038755e-05	2.94513315250891e-06	0.00313686901959266	9.68302867570843e-06	6.37337854263201e-18	9.93995501281792e-06	0.00801813937193994	0.000139450114659717	0.00103066839842969	0.00166070680303106	0.00230435553565598	0.00141730338973092	0.000180178716527208	0.000426911940400707	0.00859248501794096	0.000988435847112688	0.00636105451362938	0.000283731070065065	0.0014787177948767	0.000277016238641384
AT>TA	0.00121055106076971	0.000230625070387158	0.0014041220725697	0.00249339748950161	0.000481301765840321	0.00127166236552125	0.0293451811261711	0.000194366004359813	0.00523875643736422	0.00119261537983401	0.00211691981768341	0.000946408947152884	0.00631035246290962	0.00839190781148515	0.00721736390890665	0.00428227303369853	0.00729790840190643	0.00458944956203707	0.00776263937392729	0.00220362129278147
CC>AA	1.08961363676817e-05	0.724585051824056	0.0107947048718489	7.65431648546854e-18	1.2667168244597e-17	9.5333138157885e-18	1.55140132916755e-17	0.046724487866332	1.02117745195828e-17	0.0110831492860877	8.05378405722389e-18	0.0114297246833958	6.11753965301187e-07	0.00475504341860765	0.01979461664192	0.0444689685962605	0.000407668174184863	0.0120977410621894	0.0258651221011518	0.000566186027177606
CC>AG	1.26436299360834e-05	0.0726586666679142	1.31872120433524e-17	0.00594022634729326	0.0293130083806367	0.0707684531880985	0.000142440608762064	0.0190086502220491	0.0298781804807876	5.76784148262517e-05	0.0010649995311393	0.0137683987606207	0.0139279372808349	0.000197376401916191	1.03922728646443e-05	0.0139059641151045	0.00140398856710171	0.0543109176074673	0.00790045022509718	0.00593857368240927
CC>AT	0.0192273160667866	0.100080807793098	0.00699458874665241	0.0171752408324542	0.00293130095870337	0.000503191275037838	0.00146152816964634	0.035319296997022	0.0220691108397012	0.00849438428267025	0.0378008989760709	0.0103977887056058	0.0516131859712729	0.000863012280849014	0.033958868400537	0.0239219785328669	0.000845627997814389	0.113143211644393	0.106075928869166	0.008276795279025
CC>GA	0.000137778560557154	0.0177143027742561	0.000754085177901003	0.00388357383565353	8.15524355556915e-05	0.040783768045597	0.000518053061763804	0.000992128461827547	0.0124492422443701	0.00274247272072893	0.00104418132116607	0.00878454891472727	1.2402029705911e-05	0	1.03806483983528e-05	0.00387387760516715	0.000866414751451026	0.0182197190444075	0.00484743539770931	0.00127249921154591
CC>GG	0.000100943452010031	0.000450363392424337	8.61326912741484e-05	7.98235862056006e-05	1.43561240105433e-05	0.020793977950596	0.00351658919448506	6.87008401783855e-05	0.00346315237732399	5.99434858152209e-18	0.00378009011675768	0.0150778722745187	0.000917554627768975	0.00323324996581907	6.87005957830513e-07	0.000228093373528116	0.00381724875747214	0.00594420621032684	0.00134342862879706	0.00401218757869915
CC>GT	0.00711513490266297	0.00110088907083439	1.35436231796592e-17	8.73685553127053e-05	2.99186449967625e-05	0.00395200423035043	0.000279610914999933	0.000280837993442782	0.0202583118854564	0.000873708259436868	0.07614963716302	0.00515770659735389	0.0279695940190559	0.000753683656181651	0.000604056091267282	0.00353153918018926	0.0109447776196919	0.0216875963404302	0.0151592924639499	0.00621149220041786
CC>TA	0.0106932667555137	0.0160129288466571	0.0247007554077958	0.000185973647226078	0.00153199628102898	0.0025504210275213	1.55140132916755e-17	0.000878076479526402	0.00077751228496263	0.0193348368749674	0.0644258795842829	0.00754158648402817	0.0493184121797253	0	0.0600099994776611	0.0091933654984417	0.000336391867511508	0.0258484831083723	0.0455717238139088	0.0148575873058039
CC>TG	0.00262190645603343	0.000237191353323607	3.44530765096593e-05	9.07583240419842e-06	0.00580228689421085	0.00789252024325682	0.000404836803924741	0.00516299449987957	0.0175421134540892	5.99434858152209e-18	0.0353904068865085	0.0201502817737707	0.0113821130179597	0.000847652060854426	3.30134842679976e-05	0.000545221923268065	0.0366029974388027	0.0206014115552947	0.0070390632796664	0.00297879648354944
CC>TT	0.882194502190192	4.17248657818791e-18	1.31872120433524e-17	7.65431648546854e-18	1.2667168244597e-17	9.5333138157885e-18	1.55140132916755e-17	0.00537147701380662	1.02117745195828e-17	0.016665173243271	0.363765172469384	0.000985581057192149	0.000118892534776858	0.00967890734891349	0.100793436270118	0.0210878414598159	0.000951802635420674	0.03653303464452	0.0978034922600118	0.0087550413928617
CG>AT	1.29241211635354e-06	0.00239974743660178	0.000703204840177036	0.000661482040269831	0.00412491606456719	0.0180612320155203	0.000222210395828176	0.000823366424906003	0.000516786368143182	1.24985329189738e-17	0.00415787552423739	0.0436889359241559	0.00102637150846797	2.41203408644146e-08	0.000449360724837642	0.000352471984205671	0.00605685329545941	0.00196516210275094	0.000665316638992284	0.00454847090068808
CG>GC	1.1616705921453e-05	0.000770005976481589	2.7496032569977e-17	1.16277475799681e-05	0.000249527810602016	0.00141328036843327	0.000668846134908325	2.89047693948722e-17	2.83265034359315e-05	3.2047520305061e-05	0.000379235508569067	0.124790103194182	0.00291084777056289	0.00453159405832372	6.68958457238963e-06	0.000510820079386903	0.00563323907758315	7.65504623141443e-05	0.000118914587318755	0.000470236067706914
CG>GT	3.64361624842621e-06	0.00267102434042685	2.7496032569977e-17	1.59596535411326e-17	0.0162984447299511	0.0077131521911211	7.40701319427256e-05	0.00309401255902262	0.000234637870127632	1.72044582690328e-05	0.00269576635361869	0.140006203137067	0.00587685453408309	0.000598690081700945	0.000553022624321893	0.00393775654859675	0.0114850091270125	0.00383417254561693	0.000240448438675368	0.000754776395128905
CG>TA	0.000763211149128435	8.69985456171385e-18	0.242407824759696	1.59596535411326e-17	2.64117138238021e-17	1.98774620683279e-17	3.23475358822338e-17	0.00129385933232869	2.12920884160085e-17	0.603868922028258	1.6861105574705e-17	0.0443530886126005	0.00163003725613054	2.34836237919068e-07	0.000210867339781847	0.00477399233750357	0.0141064448756933	0.000605566458462984	0.00496361798009462	0.00159247881955465
CG>TC	2.70056263118649e-05	0.00448648578933102	0.00178772763257858	1.59596535411326e-17	7.4958959233267e-05	0.0213429147875031	0.000174261614763803	0.00231411583775347	0.000313848215902309	0.00446997969859194	0.00156491393586869	0.173842792354935	0.00550560546996231	0.000742648066400423	0.00149606984307684	0.0032720002418669	0.0135973103580705	0.00286998856730413	0.000777672589160242	0.00397708501437604
CG>TT	0.000265838241485177	0.0116022616527453	0.0177534649113792	0.000823431484603221	0.00558372557350318	0.0447937721606039	0.000111999764724991	0.000841264360433075	0.000195688927903227	0.0131063175149825	0.00159689748829963	0.160209716550383	0.00408552993589695	0.000398629832124438	0.00647900081282335	0.00968760817912678	0.0297222914427721	0.00605145668654612	0.00426080657640039	0.00121828367909122
CT>AA	2.31696960033807e-05	0.00261414505842396	9.95313264926327e-05	6.22845480075e-18	0.457418716888393	0.00418804040475397	1.26240312572496e-17	0.0205570450996173	8.30950433672572e-18	0.00258707503186597	0.00392292141457908	0.00457277664250394	0.0598614386182396	0.00031185972531028	0.00354461047607417	0.0647931944637002	0.00980170584791175	0.0246205526552687	0.0103739450310894	0.0116794771053892
CT>AC	0.000350562519237866	3.39522726925611e-18	0.0281199010281334	6.22845480075e-18	0.20515131305929	0.00182292003393911	1.41042827099801e-17	0.0139708075043255	8.30950433672572e-18	0.00855775499215062	0.00209519686724879	0.00450554762461464	0.0251293270269129	0.0131194037832386	0.0722967242261472	0.08790570229512	0.0137431557735053	0.0242593999987097	0.00682775016682045	0.0069277442531031
CT>AG	2.38388568987852e-18	0.000478038229073076	0.110160437296485	0.000323134904400682	0.0262083255950106	0.0369258063183975	0.00175878310698001	0.0203574620211818	0.00053597776941608	0.0174446552931959	0.00044222007007367	0.00240077932726243	0.0128944877592087	0	2.78095687930572e-06	0.0350945446529341	0.00765100533425137	0.0067422334359786	0.00270517419696037	0.000693322722751893
CT>GA	7.46114398376014e-05	1.47370775955721e-05	1.66277068647423e-05	0.000599090153464939	0.0158035224252811	0.00686165595606202	0.00261025725771787	0.00555838509074348	0.00261542570229521	4.87770910320084e-18	0.0103422472846509	0.00112037488247589	0.00106165934701776	0.000295749009453355	0.00026667579255511	0.0011805644796173	0.00519657804536974	0.00338398003628613	0.00324696710032881	0.00380400497958757
CT>GC	0.000210839214924048	0.000109126024087256	2.60049601547425e-05	6.424206237345e-05	0.00476068878915307	0.00167334652812757	0.0217754037781022	0.000236506082712466	0.00286407610418324	4.87770910320084e-18	0.00544751096321301	0.000504828992749768	0.00376537812067497	0.0064289093938661	0.000314537573893882	0.0093856387589457	0.0104441285082347	0.00113611087289467	0.0034390661953757	0.000770497715194844
CT>GG	9.0336720879607e-06	7.31154457504074e-05	5.79069558836087e-05	0.000824304850605259	0.000559503987123912	0.00636619646353679	0.00558343726005441	0.000305361740646469	0.00957761668807614	4.87770910320084e-18	0.00358412373710487	0.00647165015047715	0.00257144304462644	0.000138421773875042	0.000229144225528888	0.0043523969113931	0.00729489314360962	0.00184192011335811	0.00103216093817825	0.000611698132445975
CT>TA	0.00653434359685812	0.00275258891069141	0.000177802389649834	6.22845480075e-18	0.0032784944984682	8.26212885540069e-05	1.26240312572496e-17	0.0108772712859802	8.30950433672572e-18	0.00265290435694906	0.0371785962957397	0.00601089004023516	0.0301644438539964	0.00203066934805423	0.00323707921088948	0.0188312564374365	0.000858688535316204	0.00883439284810322	0.072981143489076	0.0219890129933175
CT>TC	0.0087849692402213	3.1265402191711e-05	0.00612646602686148	6.22845480075e-18	0.000232635418830367	7.75742867645086e-18	0.0882183000507851	0.0177628839980601	2.76369323837884e-05	0.00181029426196837	0.00266580329422981	0.00515394460521648	0.00825872979104647	0.0403274984932002	0.0629197055856678	0.0984095938007072	0.0176346810275668	0.00586438537345425	0.0467828378354553	0.000802313555652185
CT>TG	0.00187412644781944	0.000317606819873676	0.0504418840494183	2.74052011233001e-05	0.00085790519736757	0.0104701024138299	1.26240312572496e-17	0.000963986198964493	8.71484601168795e-18	0.0300838014518235	0.00131952803111898	0.00180299375889924	0.00379749415843818	0.000543355890666496	6.82942471720657e-06	0.00685844714200589	0.0230078150935113	0.0024085676313435	0.0138286038746522	0.0073004527822971
GC>AA	0.0017989554973213	0.00562990003338912	2.84164581701205e-05	0.397340847439919	0.000177661017393078	1.05567460375849e-17	1.71794930397334e-17	0.0175184412776489	1.13080417029573e-17	0.0036550134071108	0.00121330306133273	0.0205034704873659	4.21246490454333e-08	0.000414854351500568	0.0563954824408614	0.0225520273523831	0.161324589773784	0.0439821939289223	0.0183493301497051	0.0168475463611796
GC>AG	0.000121827743834674	0.000360180862111614	0.000686441645555809	0.0136888768231331	0.00355321901195395	0.0046561418726747	0.000138728207068644	0.0115703201073853	0.155402529514283	6.63786138363385e-18	0.00399176673203674	0.00795871451059874	0.0224081397131007	0.00094907736910305	0.0050512367457266	0.0108788486295179	0.0242173947251812	0.0534030197904781	0.00551434455485612	0.0160719597574803
GC>AT	5.54347139016196e-05	0.00105616074779974	0.00524693850074716	0.0111933827856935	0.00209719994671629	0.00239167914690514	0.000664848281024083	0.00748268340171675	0.157909022148228	0.00694273360925604	0.0330018379293539	0.00537750821845969	0.0229406164053855	4.91319122265835e-07	0.186673220417198	0.00585519346445515	0.0592504034647011	0.0640010079264488	0.005460293209125	0.0278459729059835
GC>CA	6.55654932388765e-05	0.00117474257573445	0.000311660136134331	0.0144157195938321	0.00611794788149899	0.0110551579997557	0.00127270777473892	0.006559230961224	0.034338945950886	9.40632435342067e-05	0.00256006882845157	0.00406689297992384	0.0137323820486038	0.000310941351714466	0.00153359858615337	0.00541768735914468	0.0145393753781447	0.029570783439744	0.00145090916516828	0.0164922711478039
GC>CG	5.86219253785094e-06	7.41261076118208e-05	1.46029021152008e-17	1.19027709842929e-06	0.000431462089123871	1.14979499011767e-17	0.00503384421203286	0.000328640595166758	0.00313311610584679	6.63786138363385e-18	0.00490174402803629	0.00078169002897899	0.00114207846693652	0.00113860123408429	0.000452664049110669	0.0018074254826815	0.000473650287602294	0.0024434959717548	0.000256245889809494	0.00162542463506149
GC>TA	9.41365675495675e-07	0.000815670835203102	0.00556254405160613	0.021441868395358	0.000296547443494952	0.00105462910433163	1.18584111247717e-05	0.0116246398003247	0.0175454471839505	0.00251730098611335	0.000294832066332323	0.000594663674735208	4.47656928727332e-05	1.26111871869044e-05	0.00218889079628168	0.000960456263834102	0.0112159499041124	0.0240204879741891	0.00127354240620956	0.000519743449203598
TA>AT	0.000223384768080334	0.00118404699286012	0.000740799056965582	0.0143074491493526	0.000970467652416703	0.00423570057030944	0.0411800957423664	0.00511772277340567	0.00754687861281876	0.00361960690258688	0.00105117095141122	0.00245879592714331	0.00320434712003062	0.00808623813162903	0.0126613929075525	0.00470640205052647	0.00436112243065748	0.00512599795717035	0.00532310135933439	0.103452358915191
TA>CG	3.33886658234452e-06	8.13591020556974e-06	0.00170639200738576	0.000183079095622175	4.09498855389423e-06	0.000128010295916907	0.00225088351034521	1.10307681529421e-05	0.000657308774551031	0.00143044072412444	0.000275284139899266	0.000163785318063002	0.000125545721915602	0.000113392647707385	0.00766706364874538	0.000699935650632756	0.00362657142888406	0.000944624336572685	0.00031628454901613	0.00414139610428982
TA>CT	0.000310526974709604	0.000120557400860405	0.000175748166801942	0.00410397872229059	0.0011780545075416	0.0128998588610532	0.0214756412684668	0.00216316107976534	0.00691391442730393	0.000563823295227672	0.00159325480770487	0.000947198941329368	0.00840595387100185	0.00253180287725208	0.00128232618774723	0.00607720030182178	0.00842178954951581	0.00546542101470645	0.00503941832788786	0.0751445454313539
TA>GC	8.88890308677149e-06	3.53847523226366e-05	0.00101668261105384	3.30240958763453e-05	2.70923197101748e-05	0.000130481497085305	0.00111437147316396	0.000416276384058388	0.00028191222108061	2.57885808492044e-18	0.000480804426343341	0.000539660608874496	6.50381559569159e-05	6.32148748208553e-05	3.98581184118801e-05	0.000503700817476844	0.000349045795242636	0.00012871597695352	0.000137201565967047	0.00184246236538932
TA>GG	3.10890491044793e-05	3.39641965724578e-05	0.00278949097281886	0.00104482029693703	0.000845915643143758	0.000107746051022921	0.0031807561898781	0.000114489345456491	0.00158240997672972	0.00298965590886291	0.000176766208429664	0.000773883602992106	0.000304459136502002	0.00027689583487698	0.00116205219000646	0.000522685905792993	0.00292752723020541	0.00183650016384982	0.000621044750166498	0.0063022578100941
TA>GT	0.000508698214402415	0.000559731250928423	0.000184944080827041	0.00379335652270701	0.000991226493632179	3.08838378374046e-05	0.0194092565517527	8.072305578564e-05	0.00378804591371388	0.00125642105106937	0.00125857687481604	0.000462614404171143	0.00315379956700655	0.00275579837195654	0.000411492813995312	0.00327031157013326	0.0061635088938839	0.00344891714538296	0.00417097516414014	0.036110731298911
TC>AA	9.24075421575134e-06	0.00119683172578971	0.00537691932887572	0.341945310240671	0.0401929358224665	0.0433949032124531	0.0277292439447202	0.0392433031405344	0.00344421985664203	0.00504404183980307	0.000196090525671441	0.012761422635872	0.0669850415756305	0.000937909480103327	0.000466774830602737	0.0777502780842931	0.0554893285570632	0.00345577107910438	0.0135088448326903	0.222025711138984
TC>AG	2.61962665382309e-06	0.000165079953479108	6.01606664071103e-06	0.00168717078445726	0.0148236328449816	0.00784519216044487	5.66147998852568e-06	0.0117325335009517	0.0435894460522155	0.000180811714397671	0.0428327172488759	0.00447293868245785	0.0661074826187301	8.48886071827284e-09	0.000110268912266041	0.0105165698123057	0.000221905440848649	0.011143678700294	0.0029209363752251	0.00985210243604497
TC>AT	0.00208605787542506	3.44119437921976e-18	0.00109693079057687	0.00758775714674291	0.000744166464769108	0.000562806808576061	0.00323979466176379	0.0187113687550303	0.0483497497824796	0.00206165197946412	0.0764482679524015	0.0109711697157679	0.155306595421775	0.00295244205405751	0.00782732395085092	0.0272152766394886	0.00125179925997836	0.069176680630609	0.0931301315147177	0.0295205982485323
TC>CA	3.74716822326798e-06	0.000562923285040405	0.0641508559202859	0.0763286890569153	0.00142267071443156	0.0111803458991711	0.00383399246321951	0.0178010859397933	0.0455495714471608	0.0168134719097804	0.000254827764681239	0.0136464204259091	0.0368890464904017	0.00703596183607086	0.0196571147094904	0.0150251440809431	0.00510340151200745	0.0176854106696482	0.00469147680842086	0.018631171042767
TC>CG	2.79765953320912e-05	3.21013096766544e-06	0.000113610577045127	0.000360891726841981	1.05465486799074e-17	0.000816733776199619	0.00230605384410624	0.0110245358681879	0.00727113018599757	0.000561783141501324	0.00292780591823995	0.00392900960786307	0.00710764994224741	0.00112442293522521	3.25961416217061e-06	0.000277560229827073	0.00156630356849338	0.00206150591933678	0.00065806666061331	0.000582964568275047
TC>CT	0.00161118314625814	0.00276509375952064	0.0190004060971997	7.46711721067722e-06	0.00104461873246864	0.00889690249432949	0.0130016199317892	0.00886008573104496	0.0479763926088569	0.0174806736208231	0.0181632413391516	0.00357997332738033	0.0319653276587551	0.0442165525249017	0.0460415754791863	0.00809688003448775	0.0197562420570953	0.0239911620076963	0.018850975436047	0.0224589160776898
TC>GA	5.44271945551593e-05	0.000730479743155493	0.0761975051670633	0.0328411850193017	2.44759525967662e-05	0.00695455415369407	1.2794944774068e-17	0.00971979750360991	0.0161476961252026	0.0292234154622374	0.000212356319950125	0.00718641875302849	0.0113931726888308	0	2.25296861208852e-06	0.0043033823887333	0.00593855834386804	0.00178742139816769	0.00331951751176938	0.00867727683951106
TC>GG	0.000348523946891032	8.14498525728996e-06	0.00017335384208596	9.37898780085062e-06	3.46245183076204e-05	0.00143070527068426	0.00099881811475566	0.0019318225314235	0.00348155492041193	4.94374715395163e-18	0.00662370904859242	0.000980329662614464	0.0151305150304538	0.000140295830719099	1.10251655485183e-09	0.00240174117403551	0.000270463267293699	0.00172904169889146	0.00124355768830243	0.00118014868616413
TC>GT	0.00432475520720639	7.07219084650201e-05	0.0425060632357763	6.31278025057253e-18	3.84053565136249e-05	7.86245451087277e-18	1.2794944774068e-17	0.000279153531577355	8.54338602247267e-18	0.0306245381213858	0.0137353865033127	0.000786351801449303	0.0327620332072112	0.00077611001704117	0.000141596680494644	0.00457514319521162	0.000370736090083523	0.00763778136682663	0.0268307310803592	0.00669756805377601
TG>AA	0.0011332676477819	0.00238329278384393	6.38471372102968e-05	0.00671525733949549	0.0174687399805658	0.0235686189409623	0.0311896934715407	0.00853435332976401	0.0143860728091061	0.000924200179111118	0.00690207604940287	0.0015761198084914	0.0184594727506389	0.000595773822499196	0.00332731769614608	0.00750318506530543	0.00767331350270087	0.00921685563104839	0.00929388284340808	0.0274254013996858
TG>AC	0.000196046864433836	0.000177137006567701	7.6845955564489e-05	0.000103853313867116	0.00141690932040783	0.00933502186254626	0.00361579634968728	0.00379852729015347	0.00661941448235783	0.000134724930937955	0.000763371427412287	0.000516473477367163	0.0042438979450054	4.0175406642679e-05	0.00014873352947103	0.000836012267660741	0.00216057450353569	0.00414192049717452	0.00194414203263777	0.00464466834198838
TG>AT	0.00199355909901899	0.00345416478560216	0.000915265916228015	6.15802391357959e-18	0.0197979049230813	0.204261361690843	0.00178029715026789	0.00811010232724114	0.000679241264707756	0.00162711223974526	0.00925565761857561	0.0109707560880548	0.0177675888256621	0.00147031294139214	0.00174285268629014	0.00936529054149765	0.00847246284105772	0.024739118355769	0.0157727901278577	0.0587125671966708
TG>CA	0.000230789650318126	0.000115943607756279	0.0151907412317814	0.000707610610450112	0.000461950723410168	0.0105365592842571	0.0329837904437601	0.00499235040656836	0.0207596495199833	0.0190046739279492	0.0494516568474289	0.00874964621363019	0.0274747700277722	0.00856490967780052	0.0737062828595664	0.00570558125974811	0.135462672302732	0.0144353376170928	0.00708819685828241	0.00293060704803181
TG>CC	8.5201739032989e-05	4.78167763710544e-05	0.000462410023859172	0.000105613628988698	0.00049106577047475	0.00729240759879496	0.00144907933266875	0.00123328855548246	0.0107440287140867	0.00012366039485075	0.00275906784606159	0.0127793032380529	0.00499506822473235	0.000626523905324481	0.000181780021487959	0.00253615562592882	0.0160948023375358	0.00346971259165736	0.00189288329881408	0.000157604884127562
TG>CT	0.00153032498620131	0.00247186168962589	0.00579923260542486	7.22248233292691e-05	0.000318319532332556	0.254171378380417	1.24812796840972e-17	0.0192392939644675	0.00088137454348077	0.00281815901360984	0.00491872134916599	0.0102442306873145	0.015834498303409	0.000616787872426936	0.00343996811486635	0.0103039673839695	0.00347663421787984	0.00970009306629646	0.0169920049691208	0.0145686315262829
TG>GA	0.000336671166167249	0.00118359481957747	0.000499670754353278	0.00690888232597477	0.00317348771946063	0.00687649133208424	0.0113856180026604	0.000267377214654181	0.005626957990183	1.31464989683863e-05	0.00644370110136022	0.00128816258843739	0.00585718119940638	0.00511714298923654	0.00511011777055326	0.001244098327724	0.00927537324352402	0.000707455950692886	0.00331865409105453	0.0230194241642414
TG>GC	7.35196416441745e-05	0.00021900566575684	0.00047578542562745	0.00053158789546895	0.000283382058194821	0.00517585365107151	0.00535469127275527	0.0034926716178519	0.00356009817119258	4.82255234434368e-18	0.00539472644196079	0.00109397153633325	0.00210523930778843	0.004402272208578	0.000607736173272952	0.0014710110546918	0.00695848980909649	0.000762235995710556	0.00137949957495731	0.000624061011212542
TG>GT	0.00157168536682616	0.00515306667519749	0.00984054324844745	2.84148817726601e-05	0.0802591542713559	0.0253247123090154	0.012020452613283	0.00775491534959581	0.00304110640947501	0.00141233359070798	0.00461901417768739	0.00311604582005714	0.0183836321520669	0.0471405128409074	0.00540729304475711	0.0303300099531505	0.0030133820621445	0.00284544078005559	0.00965900038406713	0.00631456853586221
TT>AA	0.00282314922627314	0.00215730951009218	0.00191243739341412	9.8438567997775e-06	0.00296827165708934	0.000110891884161254	0.201613668750539	0.00219577076378713	0.000193014317604039	0.00586671518348558	0.00261388114839042	0.00149571806613839	0.00786394089090407	0.17417772689927	0.00480370831236763	0.0218032497566203	0.000122570936718992	0.0155293255524346	0.0332336472231617	0.0468224823780885
TT>AC	0.000370249036715812	0.000172684866816126	0.00144323695734677	3.60941415991842e-07	0.000582794984179729	7.35447664149739e-05	0.0343172202493813	6.93325018387669e-18	0.00376971790807336	2.9979639164337e-18	0.000569902731059139	0.000143270814526508	0.00087820557367417	0.0111593736491368	0.00216481506266177	0.0056307372512603	0.00692953660174884	0.0099609811781826	0.0060473941027511	0.00788054165286088
TT>AG	0.000214950010962633	0.000107615460697709	0.0136008732720668	3.8281665332468e-18	0.00053875351379376	0.00121808968161766	0.046242453955595	0.00895481966220311	0.000519609941692227	0.00281602351463986	0.000695938748614092	0.00106491767063267	0.00345449712041917	0.00610953302340618	0.000153322920726354	0.0199313868881779	0.00370423217593864	0.0045877548468414	0.00591420453406037	0.0116275059108574
